scheme_code,isin_growth,isin_div,scheme_name,nav,nav_date
154313,INF754K01WW0,INF754K01WX8,Edelweiss Nifty LargeMidcap250 Plus 8-13 yr G-Sec 70-30 Index Fund Regular Plan Monthly IDCW,10.7949,2026-07-14
150902,INF754K01QD2,-,Edelweiss Nifty Midcap150 Momentum 50 Index Fund - Direct Plan - Growth,18.5313,2026-07-14
150903,INF754K01QE0,INF754K01QF7,Edelweiss Nifty Midcap150 Momentum 50 Index Fund - Direct Plan - IDCW,18.5343,2026-07-14
150900,INF754K01PZ7,-,Edelweiss Nifty Midcap150 Momentum 50 Index Fund - Regular Plan - Growth,18.067,2026-07-14
150901,INF754K01QA8,INF754K01QB6,Edelweiss Nifty Midcap150 Momentum 50 Index Fund - Regular Plan - IDCW,18.067,2026-07-14
150899,INF754K01QL5,-,Edelweiss Nifty Next 50 Index Fund - Direct Plan - Growth,16.7434,2026-07-14
150896,INF754K01QM3,INF754K01QN1,Edelweiss Nifty Next 50 Index Fund - Direct Plan - IDCW,16.7431,2026-07-14
150897,INF754K01QH3,-,Edelweiss Nifty Next 50 Index Fund - Regular Plan - Growth,16.3168,2026-07-14
150898,INF754K01QI1,INF754K01QJ9,Edelweiss Nifty Next 50 Index Fund - Regular Plan - IDCW,16.3167,2026-07-14
149246,INF754K01MU5,INF754K01MV3,Edelweiss NIFTY PSU Bond Plus SDL Apr 2027 50:50 Index Fund - Direct Plan - IDCW,13.2846,2026-07-14
149247,INF754K01MT7,-,Edelweiss NIFTY PSU Bond Plus SDL Apr 2027 50:50 Index Fund - Direct Plan Growth,13.2864,2026-07-14
149249,INF754K01MP5,-,Edelweiss NIFTY PSU Bond Plus SDL Apr 2027 50:50 Index Fund - Regular Plan - Growth,13.1653,2026-07-14
149248,INF754K01MQ3,INF754K01MR1,Edelweiss NIFTY PSU Bond Plus SDL Apr 2027 50:50 Index Fund - Regular Plan - IDCW,13.1659,2026-07-14
150892,INF754K01QT8,-,Edelweiss Nifty Smallcap 250 Index Fund - Direct Plan - Growth,18.7136,2026-07-14
150895,INF754K01QU6,INF754K01QV4,Edelweiss Nifty Smallcap 250 Index Fund - Direct Plan - IDCW,18.7142,2026-07-14
150894,INF754K01QP6,-,Edelweiss Nifty Smallcap 250 Index Fund - Regular Plan - Growth,18.2593,2026-07-14
150893,INF754K01QQ4,INF754K01QR2,Edelweiss Nifty Smallcap 250 Index Fund - Regular Plan - IDCW,18.2592,2026-07-14
152985,INF754K01TN5,-,Edelweiss Nifty500 Multicap Momentum Quality 50 Index Fund - Direct - Growth,9.0316,2026-07-14
152982,INF754K01TG9,INF754K01TH7,Edelweiss Nifty500 Multicap Momentum Quality 50 Index Fund - Direct - IDCW - Payout,9.0316,2026-07-14
152988,INF754K01TJ3,-,Edelweiss Nifty500 Multicap Momentum Quality 50 Index Fund - Regular - Growth,8.9283,2026-07-14
152983,INF754K01TK1,INF754K01TL9,Edelweiss Nifty500 Multicap Momentum Quality 50 Index Fund - Regular - IDCW - Payout,8.9283,2026-07-14
152802,INF209KC1142,-,Aditya Birla Sun Life Crisil 10 Year Gilt ETF,112.3794,2026-07-14
152732,INF209KC1134,-,ADITYA BIRLA SUN LIFE CRISIL BROAD BASED GILT ETF,114.0711,2026-07-14
150498,INF209KB14K7,-,Aditya Birla Sun Life Nifty 200 Momentum 30 ETF,31.031,2026-07-14
147849,INF754K01KO2,-,Bharat Bond ETF - April 2030,1604.3821,2026-07-14
149398,INF754K01OB1,-,BHARAT Bond ETF - April 2032,1347.9158,2026-07-14
150987,INF754K01QX0,-,BHARAT Bond ETF - April 2033,1308.755,2026-07-14
148445,INF754K01LE1,-,BHARAT Bond ETF- April 2031,1434.7718,2026-07-14
153180,INF754K01TX4,-,Edelweiss BSE Capital Markets & Insurance  ETF - Growth,24.4328,2026-07-14
153947,INF754K01VY8,-,Edelweiss BSE Sensex ETF - Growth,77.465,2026-07-14
153920,INF754K01VW2,-,Edelweiss Nifty 1D Rate Liquid ETF - Growth,1039.2278,2026-07-14
153966,INF754K01VX0,-,Edelweiss Nifty 50 ETF - Growth,24.2006,2026-07-14
152857,INF754K01TE4,-,Edelweiss Nifty Bank ETF - Growth,57.9372,2026-07-14
153841,INF754K01VV4,-,Edelweiss Nifty LargeMidcap 250 ETF - Growth,16.5644,2026-07-14
154347,INF754K01XF3,-,Edelweiss Nifty Next 50 ETF,71.4409,2026-07-14
152981,INF754K01TF1,-,Edelweiss Nifty500 Multicap Momentum Quality 50 ETF - Growth,41.2443,2026-07-14
146407,INF209KB1E84,-,ADITYA BIRLA SUN LIFE BAL BHAVISHYA YOJNA DIRECT GROWTH,23.28,2026-07-14
146409,INF209KB1E76,-,ADITYA BIRLA SUN LIFE BAL BHAVISHYA YOJNA REGULAR GROWTH,20.65,2026-07-14
146408,INF209KB1F18,INF209KB1F26,ADITYA BIRLA SUN LIFE BAL BHAVISHYA YOJNA- Direct - IDCW,18.99,2026-07-14
146405,INF209KB1E92,INF209KB1F00,ADITYA BIRLA SUN LIFE BAL BHAVISHYA YOJNA- Regular - IDCW,16.85,2026-07-14
146576,INF209KB1I31,INF209KB1I49,Aditya Birla Sun Life Retirement Fund-The 30s Plan-Direct - Payout of IDCW,20.326,2026-07-14
146575,INF209KB1I23,-,Aditya Birla Sun Life Retirement Fund-The 30s Plan-Direct Growth,24.969,2026-07-14
146574,INF209KB1I07,INF209KB1I15,Aditya Birla Sun Life Retirement Fund-The 30s Plan-Regular - Payout of IDCW,18.188,2026-07-14
146577,INF209KB1H99,-,Aditya Birla Sun Life Retirement Fund-The 30s Plan-Regular Growth,22.342,2026-07-14
146927,INF209KB1I98,INF209KB1J06,Aditya Birla Sun Life Retirement Fund-The 40s Plan- Direct - Payout of IDCW,17.361,2026-07-14
146930,INF209KB1I80,-,Aditya Birla Sun Life Retirement Fund-The 40s Plan-Direct Plan-Growth,21.331,2026-07-14
146928,INF209KB1I64,-,Aditya Birla Sun Life Retirement Fund-The 40s Plan-Regular - Payout of IDCW,15.574,2026-07-14
146929,INF209KB1I56,INF209KB1I72,Aditya Birla Sun Life Retirement Fund-The 40s Plan-Regular Plan-Growth,19.135,2026-07-14
146937,INF209KB1J55,INF209KB1J63,Aditya Birla Sun Life Retirement Fund-The 50s Plan- Direct - Payout of IDCW,13.5903,2026-07-14
146939,INF209KB1J22,INF209KB1J30,Aditya Birla Sun Life Retirement Fund-The 50s Plan- Regular - Payout of IDCW,12.2883,2026-07-14
146940,INF209KB1J48,-,Aditya Birla Sun Life Retirement Fund-The 50s Plan-Direct Plan-Growth,16.7059,2026-07-14
146938,INF209KB1J14,-,Aditya Birla Sun Life Retirement Fund-The 50s Plan-Regular Plan-Growth,15.1051,2026-07-14
146944,INF209KB1K11,INF209KB1K29,Aditya Birla Sun Life Retirement Fund-The 50s Plus-Debt Plan - Direct - Payout of IDCW,12.1253,2026-07-14
146942,INF209KB1J89,INF209KB1J97,Aditya Birla Sun Life Retirement Fund-The 50s Plus-Debt Plan - Regular - Payout of IDCW,11.058,2026-07-14
146943,INF209KB1K03,-,Aditya Birla Sun Life Retirement Fund-The 50s Plus-Debt Plan-Direct Plan-Growth,14.9088,2026-07-14
146941,INF209KB1J71,-,Aditya Birla Sun Life Retirement Fund-The 50s Plus-Debt Plan-Regular Plan-Growth,13.5948,2026-07-14
149062,INF209KB16A3,-,Aditya Birla Sun Life Fixed Term Plan - Series TJ (1838 days) - Direct Plan - Growth Option,13.6106,2026-07-14
149063,INF209KB17A1,-,Aditya Birla Sun Life Fixed Term Plan - Series TJ (1838 days) - Direct Plan - Payout of IDCW Option,13.6125,2026-07-14
149064,INF209KB14A8,-,Aditya Birla Sun Life Fixed Term Plan - Series TJ (1838 days) - Regular Plan - Growth Option,13.5479,2026-07-14
149065,INF209KB15A5,-,Aditya Birla Sun Life Fixed Term Plan - Series TJ (1838 days) - Regular Plan - Payout of IDCW Option,13.548,2026-07-14
150316,INF209KB14H3,-,Aditya Birla Sun Life Fixed Term Plan - Series TQ (1879 days) - Direct Plan - Growth Option,13.1918,2026-07-14
150314,INF209KB12H7,-,Aditya Birla Sun Life Fixed Term Plan - Series TQ (1879 days) - Regular Plan - Growth Option,13.1468,2026-07-14
150315,INF209KB13H5,-,Aditya Birla Sun Life Fixed Term Plan - Series TQ (1879 days) - Regular Plan - Payout of IDCW option,13.1468,2026-07-14
